,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
795,10.56,652.63,28,14110.919,ABCDEE+宋体,10.56,0,char,17,10.56,0,蒙自云鑫商贸有限公司蒙自云鑫商贸有限公司 ,638.47,TRUE,10.56,84.504,226.61,190.01,201.721,tbl,
796,9.96,652.63,28,14111.314,ABCDEE+宋体,9.96,0,char,17,9.96,0,贵金属贵金属 ,638.47,TRUE,9.96,226.61,368.83,190.13,201.326,tbl,
797,5.28,652.63,28,14111.471,Times New Roman,10.56,0,char,17,10.56,0,"5,578.705,578.70 ",638.47,TRUE,5.28,368.83,510.94,190.25,201.169,tbl,
798,10.56,666.7,29,14125.109,ABCDEE+宋体,10.56,0,char,17,10.56,0,开远市融盛实业有限公司开远市融盛实业有限公司 ,652.63,TRUE,10.56,84.504,226.61,175.82,187.531,tbl,
799,9.96,666.7,29,14125.504,ABCDEE+宋体,9.96,0,char,17,9.96,0,贵金属贵金属 ,652.63,TRUE,9.96,226.61,368.83,175.94,187.136,tbl,
800,5.28,666.7,29,14125.541,Times New Roman,10.56,0,char,17,10.56,0,"4,410.12",652.63,TRUE,5.28,368.83,510.94,176.18,186.74,tbl,
801,10.56,680.86,30,14139.269,ABCDEE+宋体,10.56,0,char,17,10.56,0,云南雷环商贸有限公司云南雷环商贸有限公司 ,666.7,TRUE,10.56,84.504,226.61,161.66,173.371,tbl,
802,9.96,680.86,30,14139.544,ABCDEE+宋体,9.96,0,char,17,9.96,0,贵金属贵金属 ,666.7,TRUE,9.96,226.61,368.83,161.9,173.096,tbl,
803,5.28,680.86,30,14139.701,Times New Roman,10.56,0,char,17,10.56,0,"4,405.234,405.23 ",666.7,TRUE,5.28,368.83,510.94,162.02,172.939,tbl,
804,5.354,705.989,31,14166.149,ABCDEE+Calibri,10.56,0,char,17,10.56,0,"向前五名供应商采购额47,536.32万元，占报告期内采购总额40.70%；其中前五名供应商",695.429,TRUE,5.354,89.904,384.984,134.78,146.491,para,正文
805,5.354,719.549,32,14179.709,ABCDEE+Calibri,10.56,0,char,17,10.56,0,采购额中关联方采购额0万元，占报告期内采购总额0%。,708.989,TRUE,5.354,89.904,339.624,121.22,132.931,para,正文
806,5.354,733.229,33,14193.389,ABCDEE+Calibri,10.56,0,char,17,10.56,0,向前五名供应商采购额超过报告期内采购总额30%的披露采购金额最大的前5大供应商名,722.669,TRUE,5.354,89.904,463.75,107.54,119.251,para,正文
807,10.56,746.785,34,14206.945,ABCDEE+宋体,10.56,0,char,17,10.56,0,称,736.225,TRUE,10.56,89.904,100.464,93.984,104.544,para,正文
808,10.56,760.465,35,14220.625,ABCDEE+宋体,10.56,0,char,17,10.56,0,√适用 □不适用,749.905,TRUE,10.56,89.904,100.464,80.304,90.864,para,正文
809,4.563,792.186,36,14253.906,ABCDEE+Calibri,9,0,char,17,9,0,17,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
810,9,52.869,0,14356.509,ABCDEE+宋体,9,0,char,18,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
811,2.387,84.049,1,14386.129,ABCDEE+Calibri,10.56,0,char,18,10.56,0,单位：万元  币种：人民币,73.489,TRUE,2.387,379.39,453.07,756.72,767.28,para,正文
812,10.56,99.98,2,14400.309,ABCDEE+宋体,10.56,0,char,18,10.56,0,供应商名称 ,85.8,TRUE,10.56,84.504,226.61,742.54,753.1,tbl,
813,10.56,99.98,2,14400.309,ABCDEE+宋体,10.56,0,char,18,10.56,0,购买的产品/劳务 ,85.8,TRUE,10.56,226.61,368.83,742.54,753.1,tbl,
814,10.56,99.98,2,14400.309,ABCDEE+宋体,10.56,0,char,18,10.56,0,采购金额 ,85.8,TRUE,10.56,368.83,510.94,742.54,753.1,tbl,
815,10.56,127.7,3,14414.349,ABCDEE+宋体,10.56,0,char,18,10.56,0,红河州红投实业有限公司红河州红投实业有限公司 ,99.98,TRUE,10.56,84.504,226.61,714.82,740.211,tbl,
816,10.56,127.7,3,14421.189,ABCDEE+宋体,10.56,0,char,18,10.56,0,贵金属交易 ,99.98,TRUE,10.56,226.61,368.83,721.66,732.22,tbl,
817,5.28,127.7,3,14421.621,Times New Roman,10.56,0,char,18,10.56,0,"28,998.67",99.98,TRUE,5.28,368.83,510.94,722.02,732.58,tbl,
818,10.56,155.42,4,14442.069,ABCDEE+宋体,10.56,0,char,18,10.56,0,云南红投国际投资开发集团有限公司 ,127.7,TRUE,10.56,84.504,226.61,687.1,712.491,tbl,
819,10.56,155.42,4,14448.909,ABCDEE+宋体,10.56,0,char,18,10.56,0,贵金属交易 ,127.7,TRUE,10.56,226.61,368.83,693.94,704.5,tbl,
820,5.354,155.42,4,14449.7,ABCDEE+Calibri,10.56,0,char,18,10.56,0,"10,833.32",127.7,TRUE,5.354,368.83,510.94,694.3,704.86,tbl,
821,10.56,169.58,5,14469.909,ABCDEE+宋体,10.56,0,char,18,10.56,0,昆明赛通物流有限公司 ,155.42,TRUE,10.56,84.504,226.61,672.94,683.5,tbl,
822,10.56,169.58,5,14469.909,ABCDEE+宋体,10.56,0,char,18,10.56,0,贵金属交易 ,155.42,TRUE,10.56,226.61,368.83,672.94,683.5,tbl,
823,5.354,169.58,5,14470.7,ABCDEE+Calibri,10.56,0,char,18,10.56,0,"4,415.53",155.42,TRUE,5.354,368.83,510.94,673.3,683.86,tbl,
824,10.56,197.3,6,14483.949,ABCDEE+宋体,10.56,0,char,18,10.56,0,施甸县建筑工程有限责任公司开远市分公司 ,169.58,TRUE,10.56,84.504,226.61,645.22,670.611,tbl,
825,10.56,197.3,6,14490.789,ABCDEE+宋体,10.56,0,char,18,10.56,0,基础设施 ,169.58,TRUE,10.56,226.61,368.83,652.06,662.62,tbl,
826,5.354,197.3,6,14491.58,ABCDEE+Calibri,10.56,0,char,18,10.56,0,"1,908.45",169.58,TRUE,5.354,368.83,510.94,652.42,662.98,tbl,
827,10.56,211.46,7,14511.669,ABCDEE+宋体,10.56,0,char,18,10.56,0,云南省小龙潭矿务局云南省小龙潭矿务局 ,197.3,TRUE,10.56,84.504,226.61,631.18,642.891,tbl,
828,9.96,211.46,7,14512.064,ABCDEE+宋体,9.96,0,char,18,9.96,0,水电气水电气 ,197.3,TRUE,9.96,226.61,368.83,631.3,642.496,tbl,
829,5.354,211.46,7,14512.58,ABCDEE+Calibri,10.56,0,char,18,10.56,0,"1,380.35",197.3,TRUE,5.354,368.83,510.94,631.42,641.98,tbl,
830,10.56,236.589,8,14538.669,ABCDEE+宋体,10.56,0,char,18,10.56,0,其他说明,226.029,TRUE,10.56,89.904,100.464,604.18,614.74,para,正文
831,10.56,256.149,9,14558.229,ABCDEE+宋体,10.56,0,char,18,10.56,0,无,245.589,TRUE,10.56,89.904,100.464,584.62,595.18,para,正文
832,10.56,275.829,10,14577.909,ABCDEE+宋体,10.56,0,char,18,10.56,0,（四） 新增业务板块分析,265.269,TRUE,10.56,89.904,142.46,564.94,576.651,para,标题3
833,5.354,295.419,11,14597.499,ABCDEE+Calibri,10.56,0,char,18,10.56,0,报告期内新增业务板块且收入占到报告期收入30%的,284.859,TRUE,5.354,89.904,308.044,545.35,557.061,para,正文
834,10.56,315.099,12,14617.179,ABCDEE+宋体,10.56,0,char,18,10.56,0,√是 □否,304.539,TRUE,10.56,89.904,100.464,525.67,536.23,para,正文
835,10.56,334.659,13,14636.739,ABCDEE+宋体,10.56,0,char,18,10.56,0,说明新增业务板块的主要产品、经营模式、该业务与原主营业务的关联性等,324.099,TRUE,10.56,89.904,100.464,506.11,516.67,para,正文
836,10.56,354.339,14,14656.419,ABCDEE+宋体,10.56,0,char,18,10.56,0,新增业务板块主要产品为贵金属，该业务主要通过有关条款约定货物运输至交货地点之前,343.779,TRUE,10.56,89.904,100.464,487.581,498.141,para,正文
837,10.56,367.899,15,14669.979,ABCDEE+宋体,10.56,0,char,18,10.56,0,均由本公司承担上游供应商的数量、质量、价格、交货等风险；由本公司承担因上游供应,357.339,TRUE,10.56,89.904,100.464,474.021,484.581,para,正文
838,10.56,381.579,16,14683.659,ABCDEE+宋体,10.56,0,char,18,10.56,0,商交货质量异议而先行赔付下游客户的责任条款（降价或扣款损失等）；定价方式基于交货,371.019,TRUE,10.56,89.904,100.464,460.341,470.901,para,正文
839,10.56,395.139,17,14697.219,ABCDEE+宋体,10.56,0,char,18,10.56,0,日当天的有色金属网公布的金属均价。上游供应商直接运输至本公司的指定地点，交货日,384.579,TRUE,10.56,89.904,100.464,446.781,457.341,para,正文
840,10.56,408.819,18,14710.899,ABCDEE+宋体,10.56,0,char,18,10.56,0,当天的定价为上游公司与本公司的交易价格。本公司再进行下一步销售时，本公司与客户,398.259,TRUE,10.56,89.904,100.464,433.101,443.661,para,正文
841,10.56,422.379,19,14724.459,ABCDEE+宋体,10.56,0,char,18,10.56,0,的交货日当天定价则为本公司与客户的交易价格。,411.819,TRUE,10.56,89.904,100.464,418.39,428.95,para,正文
842,10.56,454.779,20,14756.859,ABCDEE+宋体,10.56,0,char,18,10.56,0,（五） 公司未来展望,444.219,TRUE,10.56,89.904,142.46,385.99,397.701,para,正文
843,10.56,474.479,21,14776.559,ABCDEE+宋体,10.56,0,char,18,10.56,0,未来几年内，公司将以资本为纽带，以城市发展为导向，以城市建设、开发、服务、管理,463.919,TRUE,10.56,89.904,100.464,367.441,378.001,para,标题3
844,10.56,488.039,22,14790.119,ABCDEE+宋体,10.56,0,char,18,10.56,0,为己任。立足于服务开远市，以加快开远市城市建设为目标，借助未来十到十五年的城镇,477.479,TRUE,10.56,89.904,100.464,353.881,364.441,para,正文
845,10.56,501.719,23,14803.799,ABCDEE+宋体,10.56,0,char,18,10.56,0,化推力，通过整合城市资源、优化资产配置、提升市场运作能力及抗风险能力，构筑起城,491.159,TRUE,10.56,89.904,100.464,340.201,350.761,para,正文
846,10.56,515.279,24,14817.359,ABCDEE+宋体,10.56,0,char,18,10.56,0,市建设的投融资平台，积极拓展城市基础设施建设，有效整合公共资源，开发和盘活城市,504.719,TRUE,10.56,89.904,100.464,326.641,337.201,para,正文
847,10.56,528.959,25,14831.039,ABCDEE+宋体,10.56,0,char,18,10.56,0,土地资源，大力推进基础设施建设项目，不断增强自身实力，为开远市的快速发展新的、,518.399,TRUE,10.56,89.904,100.464,312.961,323.521,para,正文
848,10.56,542.519,26,14844.599,ABCDEE+宋体,10.56,0,char,18,10.56,0,更大贡献。,531.959,TRUE,10.56,89.904,100.464,298.25,308.81,para,正文
849,10.56,574.919,27,14876.999,ABCDEE+宋体,10.56,0,char,18,10.56,0,二、 投资状况,564.359,TRUE,10.56,89.904,100.464,267.001,277.561,para,标题2
850,5.28,594.599,28,14896.679,ABCDEE+宋体,10.56,0,char,18,10.56,0,（一） 报告期内新增投资金额超过上年末净资产20%的重大股权投资,584.039,TRUE,5.28,89.904,329.69,247.321,257.881,para,标题3
851,10.56,614.159,29,14916.239,ABCDEE+宋体,10.56,0,char,18,10.56,0,□适用 √不适用,603.599,TRUE,10.56,89.904,100.464,226.61,237.17,para,正文
852,5.28,633.839,30,14935.919,ABCDEE+宋体,10.56,0,char,18,10.56,0,（二） 报告期内新增投资金额超过上年末净资产20%的重大非股权投资,623.279,TRUE,5.28,89.904,329.69,208.081,218.641,para,标题3
853,10.56,653.399,31,14955.479,ABCDEE+宋体,10.56,0,char,18,10.56,0,□适用 √不适用,642.839,TRUE,10.56,89.904,100.464,187.37,197.93,para,正文
854,10.56,673.109,32,14975.189,ABCDEE+宋体,10.56,0,char,18,10.56,0,三、 与主要客户业务往来时是否发生严重违约,662.549,TRUE,10.56,89.904,100.464,168.811,179.371,para,标题2
855,10.56,692.669,33,14994.749,ABCDEE+宋体,10.56,0,char,18,10.56,0,□适用 √不适用,682.109,TRUE,10.56,89.904,100.464,148.1,158.66,para,正文
856,4.563,792.186,34,15095.826,ABCDEE+Calibri,9,0,char,18,9,0,18,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
857,9,52.869,0,15198.429,ABCDEE+宋体,9,0,char,19,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
858,10.56,84.049,1,15228.049,ABCDEE+宋体,10.56,0,char,19,10.56,0,四、 公司治理情况,73.489,TRUE,10.56,89.904,100.464,757.871,768.431,para,标题2
859,10.56,103.629,2,15247.629,ABCDEE+宋体,10.56,0,char,19,10.56,0,（一） 公司是否存在与控股股东之间不能保证独立性、不能保持自主经营能力的情况：,93.069,TRUE,10.56,89.904,142.46,737.14,748.851,para,标题3
860,10.56,123.309,3,15267.309,ABCDEE+宋体,10.56,0,char,19,10.56,0,□是 √否,112.749,TRUE,10.56,89.904,100.464,717.46,728.02,para,正文
861,2.387,142.869,4,15286.869,ABCDEE+Calibri,10.56,0,char,19,10.56,0,与控股股东之间在业务、人员、资产、机构、财务等方面的独立性的机制安排说明：,132.309,TRUE,2.387,89.904,486.327,697.9,708.46,para,正文
862,10.56,162.549,5,15306.549,ABCDEE+宋体,10.56,0,char,19,10.56,0,公司严格按照《公司法》、《证券法》等法律法规及本公司《章程》的约定，规范运作，建,151.989,TRUE,10.56,89.904,100.464,679.371,689.931,para,正文
863,10.56,176.109,6,15320.109,ABCDEE+宋体,10.56,0,char,19,10.56,0,立了较为完整的法人治理结构。公司在业务、人员、资产、机构、财务等方面保持独立性,165.549,TRUE,10.56,89.904,100.464,665.811,676.371,para,正文
864,10.56,189.789,7,15333.789,ABCDEE+宋体,10.56,0,char,19,10.56,0,，与控股股东之间产权清晰，人员、机构相互独立，用于完整大道业务体系及自主经营能,179.229,TRUE,10.56,89.904,100.464,652.131,662.691,para,正文
865,10.56,203.349,8,15347.349,ABCDEE+宋体,10.56,0,char,19,10.56,0,力。,192.789,TRUE,10.56,89.904,100.464,637.42,647.98,para,正文
866,10.56,220.029,9,15364.029,ABCDEE+宋体,10.56,0,char,19,10.56,0,（二） 是否存在违规为控股股东、实际控制人及其关联方提供担保的情形,209.469,TRUE,10.56,89.904,142.46,620.74,632.451,para,标题3
867,10.56,239.589,10,15383.589,ABCDEE+宋体,10.56,0,char,19,10.56,0,□是 √否,229.029,TRUE,10.56,89.904,100.464,601.18,611.74,para,正文
868,10.56,259.269,11,15403.269,ABCDEE+宋体,10.56,0,char,19,10.56,0,（三） 公司治理结构、内部控制是否存在其他违反《公司法》、公司章程规定的情况,248.709,TRUE,10.56,89.904,142.46,581.5,593.211,para,标题3
869,10.56,278.829,12,15422.829,ABCDEE+宋体,10.56,0,char,19,10.56,0,□是 √否,268.269,TRUE,10.56,89.904,100.464,561.94,572.5,para,正文
870,10.56,298.539,13,15442.539,ABCDEE+宋体,10.56,0,char,19,10.56,0,（四） 发行人报告期内是否存在违反募集说明书相关约定或承诺的情况,287.979,TRUE,10.56,89.904,142.46,542.23,553.941,para,标题3
871,10.56,318.099,14,15462.099,ABCDEE+宋体,10.56,0,char,19,10.56,0,□是 √否,307.539,TRUE,10.56,89.904,100.464,522.67,533.23,para,正文
872,10.56,356.499,15,15500.499,ABCDEE+宋体,10.56,0,char,19,10.56,0,五、 非经营性往来占款或资金拆借,345.939,TRUE,10.56,89.904,100.464,485.421,495.981,para,标题2
873,2.387,376.179,16,15520.179,ABCDEE+Calibri,10.56,0,char,19,10.56,0,单位：亿元   币种：人民币,365.619,TRUE,2.387,374.23,453.07,464.59,475.15,para,正文
874,10.56,392.739,17,15536.739,ABCDEE+宋体,10.56,0,char,19,10.56,0,（一） 发行人经营性往来款与非经营性往来款的划分标准：,382.179,TRUE,10.56,89.904,142.46,448.03,459.741,para,标题3
875,10.56,412.419,18,15556.419,ABCDEE+宋体,10.56,0,char,19,10.56,0,经营性往来款系公司正常生产经营过程中发生的资金往来，如应收账款、预收账款、应付,401.859,TRUE,10.56,89.904,100.464,429.501,440.061,para,正文
876,10.56,425.979,19,15569.979,ABCDEE+宋体,10.56,0,char,19,10.56,0,账款、预付账款、与经营活动相关的垫付款项等；非经营性往来款系公司与其他法人或自,415.419,TRUE,10.56,89.904,100.464,415.941,426.501,para,正文
877,10.56,439.659,20,15583.659,ABCDEE+宋体,10.56,0,char,19,10.56,0,然人进行资金拆借且债务人尚未归还的与正常生产经营活动无关的款项等。,429.099,TRUE,10.56,89.904,100.464,401.11,411.67,para,正文
878,10.56,459.219,21,15603.219,ABCDEE+宋体,10.56,0,char,19,10.56,0,（二） 报告期内是否发生过非经营性往来占款或资金拆借的情形：,448.659,TRUE,10.56,89.904,142.46,381.55,393.261,para,标题3
879,10.56,478.919,22,15622.919,ABCDEE+宋体,10.56,0,char,19,10.56,0,是,468.359,TRUE,10.56,89.904,100.464,361.85,372.41,para,正文
880,10.56,498.479,23,15642.479,ABCDEE+宋体,10.56,0,char,19,10.56,0,（三） 报告期末非经营性往来占款和资金拆借合计：6.28，占合并口径净资产的比例（,487.919,TRUE,10.56,89.904,142.46,342.29,354.001,para,标题3
881,5.354,513.31,24,15657.31,"ABCDEE+Calibri,Bold",10.56,0,char,19,10.56,0,%）：7.82，是否超过合并口径净资产的10%：□是 √否,502.75,TRUE,5.354,111.14,298.564,328.61,339.17,para,标题3
882,10.56,557.399,25,15701.399,ABCDEE+宋体,10.56,0,char,19,10.56,0,（四） 以前报告期内披露的回款安排的执行情况,546.839,TRUE,10.56,89.904,142.46,283.37,295.081,para,标题3
883,10.56,573.959,26,15717.959,ABCDEE+宋体,10.56,0,char,19,10.56,0,√完全执行 □未完全执行,563.399,TRUE,10.56,89.904,100.464,266.81,277.37,para,正文
884,12,614.122,27,15756.682,ABCDEE+宋体,12,0,char,19,12,0,第四节 财务情况,602.122,TRUE,12,252.53,264.53,227.798,239.798,para,标题1
885,10.56,661.949,28,15805.949,ABCDEE+宋体,10.56,0,char,19,10.56,0,一、 财务报告审计情况,651.389,TRUE,10.56,89.904,100.464,179.971,190.531,para,标题2
886,10.56,681.509,29,15825.509,ABCDEE+宋体,10.56,0,char,19,10.56,0,√标准无保留意见 □其他审计意见,670.949,TRUE,10.56,89.904,100.464,159.26,169.82,para,正文
887,10.56,701.189,30,15845.189,ABCDEE+宋体,10.56,0,char,19,10.56,0,二、 会计政策、会计估计变更或重大会计差错更正,690.629,TRUE,10.56,89.904,100.464,140.731,151.291,para,标题2
888,10.56,720.749,31,15864.749,ABCDEE+宋体,10.56,0,char,19,10.56,0,□适用 √不适用,710.189,TRUE,10.56,89.904,100.464,120.02,130.58,para,正文
889,4.563,792.186,32,15937.746,ABCDEE+Calibri,9,0,char,19,9,0,19,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
890,9,52.869,0,16040.349,ABCDEE+宋体,9,0,char,20,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
891,10.56,84.049,1,16069.969,ABCDEE+宋体,10.56,0,char,20,10.56,0,三、 合并报表范围调整,73.489,TRUE,10.56,89.904,100.464,757.871,768.431,para,标题2
892,10.56,103.629,2,16089.549,ABCDEE+宋体,10.56,0,char,20,10.56,0,报告期内单独或累计新增合并财务报表范围内子公司，且子公司报告期内营业收入、净利,93.069,TRUE,10.56,89.904,100.464,738.291,748.851,para,正文
893,5.354,117.309,3,16103.229,ABCDEE+Calibri,10.56,0,char,20,10.56,0,润或报告期末总资产任一占合并报表10%以上,106.749,TRUE,5.354,89.904,266.044,723.46,735.171,para,正文
894,10.56,130.869,4,16116.789,ABCDEE+宋体,10.56,0,char,20,10.56,0,□适用 √不适用,120.309,TRUE,10.56,89.904,100.464,709.9,720.46,para,正文
895,10.56,144.549,5,16130.469,ABCDEE+宋体,10.56,0,char,20,10.56,0,报告期内单独或累计减少合并财务报表范围内子公司，且子公司上个报告期内营业收入、,133.989,TRUE,10.56,89.904,100.464,697.371,707.931,para,正文
896,5.354,158.109,6,16144.029,ABCDEE+Calibri,10.56,0,char,20,10.56,0,净利润或报告期末总资产占该期合并报表10%以上,147.549,TRUE,5.354,89.904,287.044,682.66,694.371,para,正文
897,10.56,171.789,7,16157.709,ABCDEE+宋体,10.56,0,char,20,10.56,0,□适用 √不适用,161.229,TRUE,10.56,89.904,100.464,668.98,679.54,para,正文
898,10.56,191.349,8,16177.269,ABCDEE+宋体,10.56,0,char,20,10.56,0,四、 主要会计数据和财务指标,180.789,TRUE,10.56,89.904,100.464,650.571,661.131,para,标题2
899,10.56,211.029,9,16196.949,ABCDEE+宋体,10.56,0,char,20,10.56,0,（一） 主要会计数据和财务指标（包括但不限于）,200.469,TRUE,10.56,89.904,142.46,629.74,641.451,para,标题3
900,10.56,230.589,10,16216.509,ABCDEE+宋体,10.56,0,char,20,10.56,0,单位：万元  币种：人民币,220.029,TRUE,10.56,379.39,389.95,611.331,621.891,para,正文
901,10.56,266.18,11,16243.509,ABCDEE+宋体,10.56,0,char,20,10.56,0,序号 ,238.46,TRUE,10.56,84.504,118.1,584.331,594.891,tbl,
902,10.56,266.18,11,16243.509,ABCDEE+宋体,10.56,0,char,20,10.56,0,项目 ,238.46,TRUE,10.56,118.1,251.33,584.331,594.891,tbl,
903,10.56,266.18,11,16243.509,ABCDEE+宋体,10.56,0,char,20,10.56,0,本期末 ,238.46,TRUE,10.56,251.33,309.77,584.331,594.891,tbl,
904,10.56,266.18,11,16243.509,ABCDEE+宋体,10.56,0,char,20,10.56,0,上年度末 ,238.46,TRUE,10.56,309.77,366.43,584.331,594.891,tbl,
905,10.56,266.18,11,16236.669,ABCDEE+宋体,10.56,0,char,20,10.56,0,变动比例（%） ,238.46,TRUE,10.56,366.43,422.71,576.46,601.731,tbl,
906,10.56,266.18,11,16236.669,ABCDEE+宋体,10.56,0,char,20,10.56,0,变动比例超过30%的，说明原因 ,238.46,TRUE,5.28,422.71,515.5,577.611,601.731,tbl,
907,5.28,293.93,12,16271.259,ABCDEE+宋体,10.56,0,char,20,10.56,0,1,266.18,TRUE,5.28,84.504,118.1,556.581,567.141,tbl,
908,10.56,293.93,12,16271.259,ABCDEE+宋体,10.56,0,char,20,10.56,0,总资产 ,266.18,TRUE,10.56,118.1,251.33,556.581,567.141,tbl,
909,5.28,293.93,12,16264.389,ABCDEE+宋体,10.56,0,char,20,10.56,0,"1,245,999.71",266.18,TRUE,5.28,251.33,309.77,549.741,574.011,tbl,
910,5.28,293.93,12,16264.389,ABCDEE+宋体,10.56,0,char,20,10.56,0,"1,154,686.71",266.18,TRUE,5.28,309.77,366.43,549.741,574.011,tbl,
911,5.28,293.93,12,16271.259,ABCDEE+宋体,10.56,0,char,20,10.56,0,7.91,266.18,TRUE,5.28,366.43,422.71,556.581,567.141,tbl,
912,10.56,293.93,12,16271.259,ABCDEE+宋体,10.56,0,char,20,10.56,0,不适用 ,266.18,TRUE,10.56,422.71,515.5,556.581,567.141,tbl,
913,5.28,321.65,13,16298.979,ABCDEE+宋体,10.56,0,char,20,10.56,0,2,293.93,TRUE,5.28,84.504,118.1,528.861,539.421,tbl,
914,10.56,321.65,13,16298.979,ABCDEE+宋体,10.56,0,char,20,10.56,0,总负债 ,293.93,TRUE,10.56,118.1,251.33,528.861,539.421,tbl,
915,5.28,321.65,13,16292.139,ABCDEE+宋体,10.56,0,char,20,10.56,0,"441,871.74",293.93,TRUE,5.28,251.33,309.77,522.021,546.261,tbl,
916,5.28,321.65,13,16292.139,ABCDEE+宋体,10.56,0,char,20,10.56,0,"349,986.80",293.93,TRUE,5.28,309.77,366.43,522.021,546.261,tbl,
917,5.28,321.65,13,16298.979,ABCDEE+宋体,10.56,0,char,20,10.56,0,26.25,293.93,TRUE,5.28,366.43,422.71,528.861,539.421,tbl,
918,10.56,321.65,13,16298.979,ABCDEE+宋体,10.56,0,char,20,10.56,0,不适用 ,293.93,TRUE,10.56,422.71,515.5,528.861,539.421,tbl,
919,5.28,349.37,14,16326.699,ABCDEE+宋体,10.56,0,char,20,10.56,0,3,321.65,TRUE,5.28,84.504,118.1,501.141,511.701,tbl,
920,10.56,349.37,14,16326.699,ABCDEE+宋体,10.56,0,char,20,10.56,0,净资产 ,321.65,TRUE,10.56,118.1,251.33,501.141,511.701,tbl,
921,5.28,349.37,14,16319.859,ABCDEE+宋体,10.56,0,char,20,10.56,0,"804,127.97",321.65,TRUE,5.28,251.33,309.77,494.301,518.541,tbl,
922,5.28,349.37,14,16319.859,ABCDEE+宋体,10.56,0,char,20,10.56,0,"804,699.91",321.65,TRUE,5.28,309.77,366.43,494.301,518.541,tbl,
923,5.28,349.37,14,16326.699,ABCDEE+宋体,10.56,0,char,20,10.56,0,-0.07,321.65,TRUE,5.28,366.43,422.71,501.141,511.701,tbl,
924,10.56,349.37,14,16326.699,ABCDEE+宋体,10.56,0,char,20,10.56,0,不适用 ,321.65,TRUE,10.56,422.71,515.5,501.141,511.701,tbl,
925,5.28,377.09,15,16354.419,ABCDEE+宋体,10.56,0,char,20,10.56,0,4,349.37,TRUE,5.28,84.504,118.1,473.421,483.981,tbl,
926,10.56,377.09,15,16354.419,ABCDEE+宋体,10.56,0,char,20,10.56,0,归属母公司股东的净资产 ,349.37,TRUE,10.56,118.1,251.33,473.421,483.981,tbl,
927,5.28,377.09,15,16347.579,ABCDEE+宋体,10.56,0,char,20,10.56,0,"803,275.88",349.37,TRUE,5.28,251.33,309.77,466.581,490.821,tbl,
928,5.28,377.09,15,16347.579,ABCDEE+宋体,10.56,0,char,20,10.56,0,"802,849.44",349.37,TRUE,5.28,309.77,366.43,466.581,490.821,tbl,
929,5.28,377.09,15,16354.419,ABCDEE+宋体,10.56,0,char,20,10.56,0,0.05,349.37,TRUE,5.28,366.43,422.71,473.421,483.981,tbl,
930,10.56,377.09,15,16354.419,ABCDEE+宋体,10.56,0,char,20,10.56,0,不适用 ,349.37,TRUE,10.56,422.71,515.5,473.421,483.981,tbl,
