,adv,bottom,cod,cont_num,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1
711,1.000,368.750,12,,13821.350,HIMFLA+FangSong,10.500,0,char,17,10.500,,不涉及 ,340.596,tbl,True,10.500,242.3454545454545454545454545,552.720,482.150,492.650
712,1.000,368.750,13,,13828.130,HIMFLA+FangSong,10.500,0,char,17,10.500,,发及执行情况 ,354.600,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,475.370,485.870
713,1.000,382.860,14,,13842.770,HIMFLA+FangSong,10.500,0,char,17,10.500,,报告期内投资者回售选择权的触发及执行,368.750,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,460.730,471.230
714,1.000,396.980,15,,13849.610,HIMFLA+FangSong,10.500,0,char,17,10.500,,不涉及 ,368.750,tbl,True,10.500,242.3454545454545454545454545,552.720,453.890,464.390
715,1.000,396.980,16,,13856.390,HIMFLA+FangSong,10.500,0,char,17,10.500,,情况 ,382.860,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,447.110,457.610
716,1.000,411.120,17,,13871.030,HIMFLA+FangSong,10.500,0,char,17,10.500,,报告期内发行人赎回选择权的触发及执行,396.980,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,432.470,442.970
717,1.000,425.230,18,,13877.810,HIMFLA+FangSong,10.500,0,char,17,10.500,,不涉及 ,396.980,tbl,True,10.500,242.3454545454545454545454545,552.720,425.690,436.190
718,1.000,425.230,19,,13884.650,HIMFLA+FangSong,10.500,0,char,17,10.500,,情况 ,411.120,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,418.850,429.350
719,1.000,439.380,20,,13899.290,HIMFLA+FangSong,10.500,0,char,17,10.500,,报告期内可交换债中的交换选择权的触发,425.230,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,404.210,414.710
720,1.000,453.384,21,,13906.070,HIMFLA+FangSong,10.500,0,char,17,10.500,,不涉及 ,425.230,tbl,True,10.500,242.3454545454545454545454545,552.720,397.430,407.930
721,1.000,453.384,22,,13912.910,HIMFLA+FangSong,10.500,0,char,17,10.500,,及执行情况 ,439.380,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,390.590,401.090
722,1.000,474.420,23,,13934.330,HIMFLA+FangSong,10.500,0,char,17,10.500,,报告期内其他特殊条款的触发及执行情况 ,460.800,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,369.170,379.670
723,1.000,481.740,23,,13934.330,HIMFLA+FangSong,10.500,0,char,17,10.500,,不涉及 ,453.384,tbl,True,10.500,242.3454545454545454545454545,552.720,369.170,379.670
724,1.000,510.000,24,,13962.589,HIMFLA+FangSong,10.500,0,char,17,10.500,,竞价交易 ,481.740,tbl,True,10.500,242.3454545454545454545454545,552.720,340.911,351.411
725,1.000,516.780,25,,13976.690,HIMFLA+FangSong,10.500,0,char,17,10.500,,适用的交易机制 ,503.160,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,326.810,337.310
726,0.274,538.260,26,,13991.085,HIMGDA+DengXian,10.500,0,char,17,10.500,, ,510.000,tbl,True,2.877,242.3454545454545454545454545,552.720,312.415,322.915
727,1.000,566.460,27,,14019.109,HIMFLA+FangSong,10.500,0,char,17,10.500,,否 ,538.260,tbl,True,10.500,242.3454545454545454545454545,552.720,284.391,294.891
728,1.000,573.300,28,,14033.210,HIMFLA+FangSong,10.500,0,char,17,10.500,,是否存在终止上市风险和应对措施 ,559.680,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,270.290,280.790
729,0.274,594.696,29,,14047.545,HIMGDA+DengXian,10.500,0,char,17,10.500,, ,566.460,tbl,True,2.877,242.3454545454545454545454545,552.720,255.955,266.455
730,1.000,618.960,30,2,14078.960,HIMIJC+SimHei,12.000,0,char,17,12.000,,二、公司债券募集资金使用情况,606.960,para,True,12.000,42.540,54.540,223.040,235.040
731,1.000,688.140,31,,14148.050,HIMFLA+FangSong,10.500,0,char,17,10.500,,债券简称 ,674.520,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,155.450,165.950
732,1.000,695.460,31,,14148.050,HIMFLA+FangSong,10.500,0,char,17,10.500,,18远致01 ,667.240,tbl,True,5.250,242.3454545454545454545454545,552.720,155.450,165.950
733,1.000,716.400,32,,14176.310,HIMFLA+FangSong,10.500,0,char,17,10.500,,债券代码 ,702.780,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,127.190,137.690
734,0.500,723.720,32,,14176.310,HIMFLA+FangSong,10.500,0,char,17,10.500,,112766.SZ ,695.460,tbl,True,5.250,242.3454545454545454545454545,552.720,127.190,137.690
735,1.000,744.660,33,,14204.570,HIMFLA+FangSong,10.500,0,char,17,10.500,,募集资金总额（亿元） ,731.040,tbl,True,10.500,42.71454545454545454545454545,242.3454545454545454545454545,98.930,109.430
736,0.500,751.956,33,,14205.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,17,10.500,,20 ,723.720,tbl,True,5.250,242.3454545454545454545454545,552.720,98.132,108.632
737,,65.280,34,,,,,,,,,,,57.780,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
738,,86.220,34,,,,,,,,,,,78.900,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
739,,93.540,34,,,,,,,,,,,86.220,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
740,,114.480,34,,,,,,,,,,,107.160,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
741,,121.800,34,,,,,,,,,,,114.480,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
742,,142.740,34,,,,,,,,,,,135.420,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
743,,150.060,34,,,,,,,,,,,142.740,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
744,,171.000,34,,,,,,,,,,,163.680,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
745,,178.320,34,,,,,,,,,,,171.000,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
746,,199.260,34,,,,,,,,,,,191.940,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
747,,206.580,34,,,,,,,,,,,199.260,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
748,,227.475,34,,,,,,,,,,,220.200,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
749,,234.780,34,,,,,,,,,,,227.475,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
750,,255.720,34,,,,,,,,,,,248.400,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
751,,263.040,34,,,,,,,,,,,255.720,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
752,,283.980,34,,,,,,,,,,,276.660,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
753,,291.300,34,,,,,,,,,,,283.980,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
754,,312.240,34,,,,,,,,,,,304.920,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
755,,319.560,34,,,,,,,,,,,312.240,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
756,,340.596,34,,,,,,,,,,,333.180,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
757,,460.800,34,,,,,,,,,,,453.384,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
758,,481.740,34,,,,,,,,,,,474.420,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
759,,503.160,34,,,,,,,,,,,481.740,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
760,,538.260,34,,,,,,,,,,,516.780,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
761,,559.680,34,,,,,,,,,,,538.260,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
762,,594.696,34,,,,,,,,,,,573.300,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
763,,674.520,34,,,,,,,,,,,667.240,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
764,,695.460,34,,,,,,,,,,,688.140,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
765,,702.780,34,,,,,,,,,,,695.460,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
766,,723.720,34,,,,,,,,,,,716.400,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
767,,731.040,34,,,,,,,,,,,723.720,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
768,,751.956,34,,,,,,,,,,,744.660,tbl,,,42.71454545454545454545454545,242.3454545454545454545454545,,
769,1.000,78.900,0,,14380.810,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金计划用途 ,65.280,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,764.690,775.190
770,1.000,86.220,0,,14380.810,HIMFLA+FangSong,10.500,0,char,18,10.500,,偿还金融机构借款 ,57.780,tbl,True,10.500,242.3462790697674418604651163,552.720,764.690,775.190
771,1.000,107.160,1,,14409.070,HIMFLA+FangSong,10.500,0,char,18,10.500,,已使用金额（亿元） ,93.540,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,736.430,746.930
772,0.500,114.480,1,,14409.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,20 ,86.220,tbl,True,5.250,242.3462790697674418604651163,552.720,735.632,746.132
773,1.000,135.420,2,,14437.330,HIMFLA+FangSong,10.500,0,char,18,10.500,,未使用金额（亿元） ,121.800,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,708.170,718.670
774,0.500,142.740,2,,14438.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,0 ,114.480,tbl,True,5.250,242.3462790697674418604651163,552.720,707.372,717.872
775,1.000,183.840,3,,14458.390,HIMFLA+FangSong,10.500,0,char,18,10.500,,报告期内，募集资金严格按照指定用途、通过募集资金专项账户进行使用，募集资金使用均通过募集资金专项账户划转，程序合法合规。 ,142.740,tbl,True,10.500,242.3462790697674418604651163,552.720,659.871,697.610
776,1.000,170.100,4,,14472.010,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金专项账户运作情况 ,156.480,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,673.490,683.990
777,1.000,204.780,5,,14506.690,HIMFLA+FangSong,10.500,0,char,18,10.500,,项目的进展情况及运营效益 ,191.160,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,638.810,649.310
778,1.000,212.196,5,,14506.690,HIMFLA+FangSong,10.500,0,char,18,10.500,,不涉及 ,183.840,tbl,True,10.500,242.3462790697674418604651163,552.720,638.810,649.310
779,1.000,226.200,6,,14528.110,HIMFLA+FangSong,10.500,0,char,18,10.500,,是否与募集说明书承诺的用途、使用计划,212.196,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,617.390,627.890
780,1.000,240.252,7,,14534.950,HIMFLA+FangSong,10.500,0,char,18,10.500,,是 ,212.196,tbl,True,10.500,242.3462790697674418604651163,552.720,610.550,621.050
781,1.000,240.252,8,,14541.730,HIMFLA+FangSong,10.500,0,char,18,10.500,,及其他约定一致 ,226.200,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,603.770,614.270
782,1.000,261.300,9,,14563.210,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金违规使用的整改情况 ,247.680,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,582.290,592.790
783,1.000,268.584,9,,14563.210,HIMFLA+FangSong,10.500,0,char,18,10.500,,不涉及 ,240.252,tbl,True,10.500,242.3462790697674418604651163,552.720,582.290,592.790
784,1.000,334.020,10,,14635.930,HIMFLA+FangSong,10.500,0,char,18,10.500,,债券简称 ,320.400,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,509.570,520.070
785,1.000,341.340,10,,14635.930,HIMFLA+FangSong,10.500,0,char,18,10.500,,20深资01 ,313.120,tbl,True,5.250,242.3462790697674418604651163,552.720,509.570,520.070
786,1.000,362.220,11,,14664.130,HIMFLA+FangSong,10.500,0,char,18,10.500,,债券代码 ,348.660,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,481.370,491.870
787,0.500,369.555,11,,14664.130,HIMFLA+FangSong,10.500,0,char,18,10.500,,149102.SZ ,341.340,tbl,True,5.250,242.3462790697674418604651163,552.720,481.370,491.870
788,1.000,390.480,12,,14692.390,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金总额（亿元） ,376.860,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,453.110,463.610
789,0.500,397.800,12,,14693.188,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,10 ,369.555,tbl,True,5.250,242.3462790697674418604651163,552.720,452.312,462.812
790,1.000,418.740,13,,14720.650,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金计划用途 ,405.120,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,424.850,435.350
791,1.000,426.060,13,,14720.650,HIMFLA+FangSong,10.500,0,char,18,10.500,,偿还金融机构借款 ,397.800,tbl,True,10.500,242.3462790697674418604651163,552.720,424.850,435.350
792,1.000,447.000,14,,14748.910,HIMFLA+FangSong,10.500,0,char,18,10.500,,已使用金额（亿元） ,433.380,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,396.590,407.090
793,0.500,454.320,14,,14749.708,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,10 ,426.060,tbl,True,5.250,242.3462790697674418604651163,552.720,395.792,406.292
794,1.000,475.260,15,,14777.170,HIMFLA+FangSong,10.500,0,char,18,10.500,,未使用金额（亿元） ,461.640,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,368.330,378.830
795,0.500,482.580,15,,14777.968,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,0 ,454.320,tbl,True,5.250,242.3462790697674418604651163,552.720,367.532,378.032
796,1.000,523.680,16,,14798.230,HIMFLA+FangSong,10.500,0,char,18,10.500,,报告期内，募集资金严格按照指定用途、通过募集资金专项账户进行使用，募集资金使用均通过募集资金专项账户划转，程序合法合规。 ,482.580,tbl,True,10.500,242.3462790697674418604651163,552.720,320.031,357.770
797,1.000,509.940,17,,14811.850,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金专项账户运作情况 ,496.320,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,333.650,344.150
798,1.000,544.620,18,,14846.530,HIMFLA+FangSong,10.500,0,char,18,10.500,,项目的进展情况及运营效益 ,531.000,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,298.970,309.470
799,1.000,552.036,18,,14846.530,HIMFLA+FangSong,10.500,0,char,18,10.500,,不涉及 ,523.680,tbl,True,10.500,242.3462790697674418604651163,552.720,298.970,309.470
800,1.000,566.040,19,,14867.950,HIMFLA+FangSong,10.500,0,char,18,10.500,,是否与募集说明书承诺的用途、使用计划,552.036,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,277.550,288.050
801,1.000,580.056,20,,14874.790,HIMFLA+FangSong,10.500,0,char,18,10.500,,是 ,552.036,tbl,True,10.500,242.3462790697674418604651163,552.720,270.710,281.210
802,1.000,580.056,21,,14881.570,HIMFLA+FangSong,10.500,0,char,18,10.500,,及其他约定一致 ,566.040,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,263.930,274.430
803,1.000,601.080,22,,14902.990,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金违规使用的整改情况 ,587.460,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,242.510,253.010
804,1.000,608.376,22,,14902.990,HIMFLA+FangSong,10.500,0,char,18,10.500,,不涉及 ,580.056,tbl,True,10.500,242.3462790697674418604651163,552.720,242.510,253.010
805,1.000,673.800,23,,14975.710,HIMFLA+FangSong,10.500,0,char,18,10.500,,债券简称 ,660.180,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,169.790,180.290
806,1.000,681.120,23,,14975.710,HIMFLA+FangSong,10.500,0,char,18,10.500,,21深资01 ,652.920,tbl,True,5.250,242.3462790697674418604651163,552.720,169.790,180.290
807,1.000,702.060,24,,15003.970,HIMFLA+FangSong,10.500,0,char,18,10.500,,债券代码 ,688.440,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,141.530,152.030
808,0.500,709.380,24,,15003.970,HIMFLA+FangSong,10.500,0,char,18,10.500,,149463.SZ ,681.120,tbl,True,5.250,242.3462790697674418604651163,552.720,141.530,152.030
809,1.000,730.320,25,,15032.230,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金总额（亿元） ,716.700,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,113.270,123.770
810,0.500,737.640,25,,15033.028,HIMIKE+TimesNewRomanPSMT,10.500,0,char,18,10.500,,20 ,709.380,tbl,True,5.250,242.3462790697674418604651163,552.720,112.472,122.972
811,1.000,765.876,26,,15053.650,HIMFLA+FangSong,10.500,0,char,18,10.500,,不超过1亿元的募集资金补充流动资金，剩余募集资金用于偿还公司有息债务 ,737.640,tbl,True,5.250,242.3462790697674418604651163,552.720,78.230,102.350
812,1.000,758.580,27,,15060.490,HIMFLA+FangSong,10.500,0,char,18,10.500,,募集资金计划用途 ,744.960,tbl,True,10.500,42.71372093023255813953488372,242.3462790697674418604651163,85.010,95.510
813,,65.280,28,,,,,,,,,,,57.780,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
814,,86.220,28,,,,,,,,,,,78.900,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
815,,93.540,28,,,,,,,,,,,86.220,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
816,,114.480,28,,,,,,,,,,,107.160,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
817,,121.800,28,,,,,,,,,,,114.480,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
818,,142.740,28,,,,,,,,,,,135.420,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
819,,156.480,28,,,,,,,,,,,142.740,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
820,,183.840,28,,,,,,,,,,,170.100,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
821,,191.160,28,,,,,,,,,,,183.840,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
822,,212.196,28,,,,,,,,,,,204.780,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
823,,247.680,28,,,,,,,,,,,240.252,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
824,,268.584,28,,,,,,,,,,,261.300,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
825,,320.400,28,,,,,,,,,,,313.120,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
826,,341.340,28,,,,,,,,,,,334.020,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
827,,348.660,28,,,,,,,,,,,341.340,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
828,,369.555,28,,,,,,,,,,,362.220,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
829,,376.860,28,,,,,,,,,,,369.555,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
830,,397.800,28,,,,,,,,,,,390.480,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
831,,405.120,28,,,,,,,,,,,397.800,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
832,,426.060,28,,,,,,,,,,,418.740,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
833,,433.380,28,,,,,,,,,,,426.060,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
834,,454.320,28,,,,,,,,,,,447.000,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
835,,461.640,28,,,,,,,,,,,454.320,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
836,,482.580,28,,,,,,,,,,,475.260,tbl,,,42.71372093023255813953488372,242.3462790697674418604651163,,
