,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
972,14.04,224.12,6,27996.36,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,许志琼女士：中共党员，1968年出生，研究生学历。现任公司财,210.08,TRUE,14.04,115.46,312.29,616.867,631.96,para,其它
973,14.04,251.36,7,28023.6,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,务部负责人。许女士历任重庆市公路局主办会计，重庆交通旅游投资,237.32,TRUE,14.04,89.904,103.944,590.68,604.72,para,其它
974,14.04,278.63,8,28050.87,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,集团有限公司财务部副部长、部长。,264.59,TRUE,14.04,89.904,103.944,562.357,576.397,para,其它
975,14.04,320.87,9,28093.11,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,第九条 发行人业务情况,306.83,TRUE,14.04,223.97,287.21,520.117,534.157,para,其它
976,14.04,357.11,10,28129.35,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,发行人是重庆市委、市政府为加快重庆两江新区重大基础设施建,343.07,TRUE,14.04,117.86,131.9,484.93,498.97,para,其它
977,14.04,384.35,11,28156.59,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,设、区域内土地开发和现代化产业体系构建而成立的国有大型投资集,370.31,TRUE,14.04,89.904,103.944,457.69,471.73,para,其它
978,14.04,411.47,12,28183.71,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,团，主要从事两江新区重大基础设施建设和区域内土地开发业务。,397.43,TRUE,14.04,89.904,103.944,429.517,443.557,para,其它
979,14.04,438.73,13,28210.97,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,一、发行人所在行业现状及前景,424.69,TRUE,14.04,117.98,132.02,402.257,416.297,para,其它
980,14.04,465.97,14,28238.21,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,（一）发行人所在行业的发展现状及发展趋势,451.93,TRUE,14.04,117.86,131.9,375.017,389.057,para,其它
981,7.02,494.263,15,28266.503,Times New Roman,14.04,0,char,34,14.04,0,1、城市基础设施建设行业,480.223,TRUE,7.02,117.86,124.88,347.777,361.817,para,其它
982,14.04,520.45,16,28292.69,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,城市化水平是一个国家现代化程度的重要标志，加快我国城市化,506.41,TRUE,14.04,117.86,131.9,321.59,335.63,para,其它
983,14.04,547.69,17,28319.93,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,进程是建设小康社会、和谐社会的必要途径，是实现我国社会主义现,533.65,TRUE,14.04,89.904,103.944,294.35,308.39,para,其它
984,7.02,574.93,18,28347.17,,14.04,0,char,34,14.04,0,代化的重要举措。自1998年以来，我国城市化水平每年都保持,560.89,TRUE,7.02,89.904,281.33,266.057,281.15,para,其它
985,7.02,603.223,19,28375.463,Times New Roman,14.04,0,char,34,14.04,0,1.5%-2.2%的增长速度，城市已成为我国国民经济发展的重要载体，,589.183,TRUE,7.02,89.904,96.924,238.817,252.857,para,其它
986,7.02,629.44,20,28401.68,,14.04,0,char,34,14.04,0,城市经济对我国GDP的贡献率已超过70%。完善的城市基础设施是,615.4,TRUE,7.02,89.904,333.13,211.547,226.64,para,其它
987,14.04,656.68,21,28428.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,经济发展、居民生活质量和社会福利提高的前提。城镇化的发展，必,642.64,TRUE,14.04,89.904,103.944,185.36,199.4,para,其它
988,14.04,683.92,22,28456.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,须以基础设施先行。中国城镇化进程的推进，必然带来对城市基础设,669.88,TRUE,14.04,89.904,103.944,158.12,172.16,para,其它
989,14.04,711.16,23,28483.4,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,施建设行业的巨大需求。伴随着我国城市化水平的迅速提高和城市建,697.12,TRUE,14.04,89.904,103.944,130.88,144.92,para,其它
990,14.04,738.4,24,28510.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,设投融资体制改革的不断深入，城市基础设施建设资金的来源和渠道,724.36,TRUE,14.04,89.904,103.944,103.64,117.68,para,其它
991,14.04,765.636,25,28537.876,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,34,14.04,0,也更加丰富，从单一财政投资向多层次、多渠道筹措建设资金转变。,751.596,TRUE,14.04,89.904,103.944,76.404,90.444,para,其它
992,4.5,789.024,26,28566.304,Times New Roman,9,0,char,34,9,0,33,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
993,5.28,49.009,0,28666.769,,10.56,0,char,35,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
994,14.04,87.9,1,28702.18,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,因此，在城市基础设施需求迅速增长、国家财政资金大力支持以及民,73.86,TRUE,14.04,89.904,103.944,754.14,768.18,para,其它
995,7.02,115.16,2,28729.44,,14.04,0,char,35,14.04,0,间资本积极参与的背景下，未来10-20年间，我国的城市化进程将进,101.12,TRUE,7.02,89.904,338.57,725.827,740.92,para,其它
996,14.04,142.4,3,28756.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,入加速发展阶段，城市人口保持快速增长，对城市基础设施建设的需,128.36,TRUE,14.04,89.904,103.944,699.64,713.68,para,其它
997,14.04,169.64,4,28783.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,求不断增加。,155.6,TRUE,14.04,89.904,103.944,671.347,685.387,para,其它
998,14.04,196.88,5,28811.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,城市基础设施建设行业承担着为城市提供公共设施、公共服务的,182.84,TRUE,14.04,117.86,131.9,645.16,659.2,para,其它
999,14.04,224.12,6,28838.4,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,重任，其投资和经营具有社会性、公益性的特点，资金投入量大，建,210.08,TRUE,14.04,89.904,103.944,617.92,631.96,para,其它
1000,14.04,251.36,7,28865.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,设周期较长。从事城市基础设施建设的企业，大部分具有政府投资性,237.32,TRUE,14.04,89.904,103.944,590.68,604.72,para,其它
1001,14.04,278.63,8,28892.91,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,质。近年来，国家在保持财政资金对基础设施建设大力扶持的基础上，,264.59,TRUE,14.04,89.904,103.944,563.41,577.45,para,其它
1002,14.04,305.87,9,28920.15,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,又相继出台了一系列优惠和引导政策，改革投融资体制，引入竞争机,291.83,TRUE,14.04,89.904,103.944,536.17,550.21,para,其它
1003,14.04,333.11,10,28947.39,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,制，有效促进了城市基础设施建设的快速发展。,319.07,TRUE,14.04,89.904,103.944,507.877,521.917,para,其它
1004,7.02,361.403,11,28975.683,Times New Roman,14.04,0,char,35,14.04,0,2012年党的十八大将“推进新型城镇化建设”制定为国家战略，新,347.363,TRUE,7.02,117.86,124.88,480.637,494.677,para,其它
1005,14.04,387.47,12,29001.75,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,型城镇化成为一段时期推动我国经济持续健康发展的主要力量。今年，,373.43,TRUE,14.04,89.904,103.944,454.57,468.61,para,其它
1006,14.04,414.71,13,29028.99,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,国务院总理李克强在第十二届全国人民代表大会第三次会议的政府,400.67,TRUE,14.04,89.904,103.944,427.33,441.37,para,其它
1007,14.04,441.97,14,29056.25,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,工作报告中指出，城镇化是解决城乡差距的根本途径，也是最大的内,427.93,TRUE,14.04,89.904,103.944,400.07,414.11,para,其它
1008,14.04,469.21,15,29083.49,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,需所在，发挥好城镇化对现代化的支撑作用，推进新型城镇化取得新,455.17,TRUE,14.04,89.904,103.944,372.83,386.87,para,其它
1009,14.04,496.45,16,29110.73,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,突破。加大城镇棚户区和城乡危房改造力度，把城市危房改造纳入棚,482.41,TRUE,14.04,89.904,103.944,345.59,359.63,para,其它
1010,14.04,523.69,17,29137.97,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,改政策范围，住房保障逐步实行实物保障与货币补贴并举，把一些存,509.65,TRUE,14.04,89.904,103.944,318.35,332.39,para,其它
1011,14.04,550.93,18,29165.21,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,量房转为公租房和安置房。用改革的办法解决城镇化难点问题，建立,536.89,TRUE,14.04,89.904,103.944,291.11,305.15,para,其它
1012,14.04,578.17,19,29192.45,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,规范多元可持续的城市建设投融资机制。坚持节约集约用地，稳妥建,564.13,TRUE,14.04,89.904,103.944,263.87,277.91,para,其它
1013,14.04,605.44,20,29219.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,立城乡统一的建设用地市场，完善和拓展城乡建设用地增减挂钩试点，,591.4,TRUE,14.04,89.904,103.944,236.6,250.64,para,其它
1014,14.04,632.68,21,29246.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,加强资金和政策支持，扩大新型城镇化综合试点，提升城镇规划建设,618.64,TRUE,14.04,89.904,103.944,209.36,223.4,para,其它
1015,14.04,659.92,22,29274.2,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,水平。制定实施城市群规划，有序推进基础设施和基本公共服务同城,645.88,TRUE,14.04,89.904,103.944,182.12,196.16,para,其它
1016,14.04,687.16,23,29301.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,化。完善设市标准，实行特大镇扩权增能试点，控制超大城市人口规,673.12,TRUE,14.04,89.904,103.944,154.88,168.92,para,其它
1017,14.04,714.4,24,29328.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,模，提升地级市、县城和中心镇产业和人口承载能力，方便农民就近,700.36,TRUE,14.04,89.904,103.944,127.64,141.68,para,其它
1018,14.04,741.64,25,29355.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,35,14.04,0,城镇化。发展智慧城市，保护和传承历史、地域文化，加强城市供水,727.6,TRUE,14.04,89.904,103.944,100.4,114.44,para,其它
1019,4.5,789.024,26,29408.344,Times New Roman,9,0,char,35,9,0,34,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
1020,5.28,49.009,0,29508.809,,10.56,0,char,36,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
1021,14.04,87.9,1,29544.22,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,供气供电、公交和防洪防涝设施等建设，坚决治理污染、拥堵等城市,73.86,TRUE,14.04,89.904,103.944,754.14,768.18,para,其它
1022,14.04,115.16,2,29571.48,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,病，让出行更方便、环境更宜居。,101.12,TRUE,14.04,89.904,103.944,725.827,739.867,para,其它
1023,14.04,142.4,3,29598.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,《中共中央关于制定国民经济和社会发展第十二个五年规划的,128.36,TRUE,14.04,117.86,131.9,699.64,713.68,para,其它
1024,14.04,169.64,4,29625.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,建议》提出，“十二五”期间要“完善符合国情的住房体制机制和政策,155.6,TRUE,14.04,89.904,103.944,671.347,685.387,para,其它
1025,14.04,196.88,5,29653.2,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,体系，加大保障性安居工程建设力度，加快棚户区改造，发展公共租,182.84,TRUE,14.04,89.904,103.944,645.16,659.2,para,其它
1026,14.04,224.12,6,29680.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,赁住房，增加中低收入居民住房供给，基本解决保障性住房供应不足,210.08,TRUE,14.04,89.904,103.944,617.92,631.96,para,其它
1027,14.04,251.36,7,29707.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,的问题。”明确在“十二五”期间要“加快构建以政府为主提供基本保障、,237.32,TRUE,14.04,89.904,103.944,589.627,603.667,para,其它
1028,14.04,278.63,8,29734.95,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,以市场为主满足多层次需求的住房供应体系”。未来若干年我国保障,264.59,TRUE,14.04,89.904,103.944,562.357,576.397,para,其它
1029,14.04,305.87,9,29762.19,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,性住房行业发展空间仍然十分巨大。,291.83,TRUE,14.04,89.904,103.944,535.117,549.157,para,其它
1030,14.04,333.11,10,29789.43,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,根据国家统计局发布的《2014年国民经济和社会发展统计公报》，,319.07,TRUE,14.04,117.86,131.9,507.877,521.917,para,其它
1031,14.04,360.35,11,29816.67,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,截至2014年末，全国总人口已达13.67亿人，城镇人口达到7.49亿人，,346.31,TRUE,14.04,89.904,103.944,480.637,494.677,para,其它
1032,14.04,387.47,12,29843.79,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,城镇化率达到54.77%。根据《全国城镇体系规划（2006-2020）》，到,373.43,TRUE,14.04,89.904,103.944,453.517,467.557,para,其它
1033,7.02,415.763,13,29872.083,Times New Roman,14.04,0,char,36,14.04,0,2020年，全国总人口预计将达到14.5亿人，城镇人口达到8.1-8.4亿人，,401.723,TRUE,7.02,89.904,96.924,426.277,440.317,para,其它
1034,14.04,441.97,14,29898.29,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,城镇化率达到56%-58%。届时，我国将转变为城镇人口占多数的城市,427.93,TRUE,14.04,89.904,103.944,399.017,413.057,para,其它
1035,14.04,469.21,15,29925.53,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,型社会。到本世纪中期，我国将建成中等发达的现代化国家，城镇化,455.17,TRUE,14.04,89.904,103.944,372.83,386.87,para,其它
1036,14.04,496.45,16,29952.77,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,率可望达到70%以上，城镇总人口将超过10亿人，成为一个高度城镇,482.41,TRUE,14.04,89.904,103.944,344.537,358.577,para,其它
1037,14.04,523.69,17,29980.01,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,化的国家。,509.65,TRUE,14.04,89.904,103.944,317.297,331.337,para,其它
1038,14.04,550.93,18,30007.25,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,李克强总理为我国城镇化发展完成了顶层设计和指明了发展方,536.89,TRUE,14.04,117.86,131.9,291.11,305.15,para,其它
1039,14.04,578.17,19,30034.49,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,向，城市基础设施的建设和完善，对于改善城市居住和投资环境、提,564.13,TRUE,14.04,89.904,103.944,263.87,277.91,para,其它
1040,14.04,605.44,20,30061.76,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,高居民幸福指数及全社会经济效益、发挥城市经济核心区辐射功能、,591.4,TRUE,14.04,89.904,103.944,236.6,250.64,para,其它
1041,14.04,632.68,21,30089,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,促进当地经济发展等起着巨大的推动的作用。总体来看，城市基础设,618.64,TRUE,14.04,89.904,103.944,209.36,223.4,para,其它
1042,14.04,659.92,22,30116.24,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,施建设行业未来仍然有着良好的发展前景。,645.88,TRUE,14.04,89.904,103.944,181.067,195.107,para,其它
1043,7.02,688.213,23,30144.533,Times New Roman,14.04,0,char,36,14.04,0,2、土地开发行业,674.173,TRUE,7.02,117.86,124.88,153.827,167.867,para,其它
1044,14.04,714.4,24,30170.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,城市土地开发是指通过对城市土地进行勘测、设计、拆迁、维护、,700.36,TRUE,14.04,117.86,131.9,127.64,141.68,para,其它
1045,14.04,741.64,25,30197.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,36,14.04,0,整治和城市基础设施配套建设，对城市国有土地进行开发和再开发的,727.6,TRUE,14.04,89.904,103.944,100.4,114.44,para,其它
1046,4.5,789.024,26,30250.384,Times New Roman,9,0,char,36,9,0,35,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
1047,5.28,49.009,0,30350.849,,10.56,0,char,37,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
1048,14.04,87.9,1,30386.26,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,经营活动，包括新城区的土地开发和旧城区土地的再开发。城市土地,73.86,TRUE,14.04,89.904,103.944,754.14,768.18,para,其它
1049,14.04,115.16,2,30413.52,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,开发一般是围绕城市的总体发展目标，结合城市发展的特殊机遇，运,101.12,TRUE,14.04,89.904,103.944,726.88,740.92,para,其它
1050,14.04,142.4,3,30440.76,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,用市场经济手段，最大限度地发掘城市土地资源的潜力、实现资源利,128.36,TRUE,14.04,89.904,103.944,699.64,713.68,para,其它
1051,14.04,169.64,4,30468,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,用和综合效益最大化、最优化，推动城市的可持续发展。城市土地开,155.6,TRUE,14.04,89.904,103.944,672.4,686.44,para,其它
1052,14.04,196.88,5,30495.24,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,发和运营盘活了存量土地，增加了城市土地的供给，同时通过土地使,182.84,TRUE,14.04,89.904,103.944,645.16,659.2,para,其它
1053,14.04,224.12,6,30522.48,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,用权转让或出租，土地开发企业可获取一定的经济收益。,210.08,TRUE,14.04,89.904,103.944,616.867,630.907,para,其它
1054,14.04,251.36,7,30549.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,与其他行业不同，土地开发行业对市场的变化敏感性较低，主要,237.32,TRUE,14.04,117.86,131.9,590.68,604.72,para,其它
1055,7.02,278.63,8,30576.99,,14.04,0,char,37,14.04,0,受国家政策的影响。我国1999年1月开始施行《中华人民共和国土,264.59,TRUE,7.02,89.904,323.69,562.357,577.45,para,其它
1056,14.04,305.87,9,30604.23,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,地管理法》，从加强土地管理，保护、开发土地资源，合理利用土地，,291.83,TRUE,14.04,89.904,103.944,536.17,550.21,para,其它
1057,14.04,333.11,10,30631.47,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,切实保护耕地，促进社会经济的可持续发展等多个方面详细规定了土,319.07,TRUE,14.04,89.904,103.944,508.93,522.97,para,其它
1058,7.02,360.35,11,30658.71,,14.04,0,char,37,14.04,0,地开发中的各项要点。2011年1月，国务院颁布了《国有土地上房,346.31,TRUE,7.02,89.904,309.53,480.637,495.73,para,其它
1059,14.04,387.47,12,30685.83,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,屋征收与补偿条例》，完善了土地拆迁补偿制度，进一步规范土地开,373.43,TRUE,14.04,89.904,103.944,454.57,468.61,para,其它
1060,7.02,414.71,13,30713.07,,14.04,0,char,37,14.04,0,发行业，促进了行业整体水平的提高。2014年9月，国土资源部发,400.67,TRUE,7.02,89.904,407.59,426.277,441.37,para,其它
1061,14.04,441.97,14,30740.33,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,布了《节约集约利用土地规定》，这是我国首部专门就土地节约集约,427.93,TRUE,14.04,89.904,103.944,400.07,414.11,para,其它
1062,14.04,469.21,15,30767.57,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,利用进行规范和引导的部门规章，针对当前土地管理面临的新形势，,455.17,TRUE,14.04,89.904,103.944,372.83,386.87,para,其它
1063,14.04,496.45,16,30794.81,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,充分借鉴和吸收地方成功经验，对土地节约集约利用的制度进行了归,482.41,TRUE,14.04,89.904,103.944,345.59,359.63,para,其它
1064,14.04,523.69,17,30822.05,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,纳和提升。,509.65,TRUE,14.04,89.904,103.944,317.297,331.337,para,其它
1065,14.04,550.93,18,30849.29,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,37,14.04,0,根据国家统计局发布《国民经济和社会发展统计公报》，2012,536.89,TRUE,14.04,117.86,131.9,290.057,304.097,para,其它
